user_id,gender,age,occupation,zip_code
5888,M,50,20,06033
5889,M,35,20,77008
5890,M,18,4,55404
5891,M,45,2,10920
5892,M,25,7,02139
5893,M,35,0,70748
5894,M,25,1,43026
5895,M,25,0,60657
5896,M,25,20,02152
5897,F,18,0,02143
5898,M,35,17,30024
5899,M,25,7,60628
5900,F,35,7,92075
5901,M,50,16,77079
5902,M,25,11,06851
5903,F,45,12,954025
5904,F,35,20,78006
5905,F,18,4,19803
5906,M,25,2,11217
5907,M,25,4,19711
5908,M,18,20,91330
5909,F,45,20,10033
5910,F,25,17,80301
5911,M,25,1,77064
5912,F,18,0,47901
5913,M,35,2,91344
5914,M,18,4,58102
5915,M,50,20,48230
5916,F,50,1,94550
5917,M,25,12,55105
5918,M,18,0,47933
5919,F,25,1,05401
5920,M,25,6,15146
5921,M,56,3,94561
5922,M,25,7,05401
5923,M,35,0,55417
5924,F,25,0,90035-4444
5925,F,50,7,65712
5926,M,35,14,10003
5927,M,45,1,14760
5928,F,35,0,33607
5929,F,35,17,78681
5930,F,18,7,94111
5931,M,18,14,90038
5932,M,25,2,98227
5933,M,25,14,77075
5934,M,18,0,35115
5935,M,18,4,37130
5936,M,25,12,60622
5937,M,25,1,35401
5938,F,45,15,77040
5939,M,50,12,03062
5940,F,25,0,60640
5941,M,45,1,01867
5942,F,45,1,19806
5943,F,18,10,27606
5944,F,35,2,35229
5945,F,56,1,55406
5946,F,45,16,97215
5947,M,56,13,12124
5948,M,18,17,47901
5949,M,25,4,19713
5950,M,18,4,77005
5951,F,45,1,78231
5952,M,1,10,21030
5953,M,45,11,70802
5954,F,25,7,34952
5955,F,18,4,02142
5956,M,18,20,02038
5957,M,45,14,94301
5958,F,18,4,14850
5959,F,45,0,70460
5960,F,45,0,78757
5961,M,35,7,80221
5962,M,25,15,02140
5963,M,18,5,97202
5964,M,25,17,77449
5965,F,35,9,10021
5966,M,50,16,73069-5429
5967,M,56,7,98103
5968,M,45,13,77706
5969,M,35,11,55438
5970,M,35,7,49504
5971,F,25,20,55428
5972,M,1,10,54701
5973,F,25,1,32303
5974,M,25,14,55104
5975,F,25,1,26542
5976,M,35,1,90012
5977,M,35,1,49307
5978,M,25,1,43214
5979,M,56,1,42503
5980,M,35,7,01776
5981,M,35,1,56082
5982,M,25,3,29208
5983,M,25,1,60657
5984,F,18,4,78705-5221
5985,F,56,1,01060
5986,M,25,16,10003
5987,M,25,15,94022
5988,F,1,10,74114
5989,F,25,20,90046
5990,F,35,20,94025
5991,F,18,4,21046
5992,F,50,20,50010
5993,M,35,1,32501
5994,F,35,1,14618
5995,F,25,0,87114
5996,F,25,7,10016
5997,M,18,4,61820
5998,F,25,1,55455
5999,M,45,17,30075
6000,F,25,7,94117
6001,M,50,0,43231
6002,F,45,17,78722
6003,F,25,15,28401
6004,F,25,5,28401
6005,F,1,0,01036
6006,M,35,17,80537
6007,M,18,4,78705
6008,F,25,12,60540
6009,M,35,0,79606
6010,M,35,15,80538
6011,M,35,15,02871
6012,F,25,20,32301
6013,M,45,1,80634
6014,F,25,9,80013
6015,M,45,1,37209
6016,F,35,7,21117
6017,M,35,1,48906
6018,M,25,0,10024
6019,M,50,16,10023
6020,M,25,12,08876
6021,M,25,17,57006
6022,M,25,0,43213
6023,M,25,12,53705
6024,F,25,1,32607
6025,M,35,6,11210
6026,M,18,4,20742
6027,M,18,4,94133
6028,F,25,1,23185
6029,M,25,17,32618
6030,F,18,0,45123
6031,M,45,7,55108
6032,M,50,13,78232
6033,M,25,14,94117
6034,F,25,1,78734
6035,F,25,15,32603
6036,F,45,1,76006
6037,F,56,1,14706
6038,F,45,0,01060
6039,M,25,6,11106
